iso3,month,year,funding_usd,need_score,inform_risk_score,displaced_monthly,max_severity,lack_coping_capacity,optimal_alloc_usd,shock_flag,allocation_delta_usd,over_under
PRI,2022-02-01,2022,0.0,0.263986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-03-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-04-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-05-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-06-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-07-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-08-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-09-01,2022,0.0,0.314375,,,0.2074,,718186.66,0,718186.66,under_allocated
PRI,2022-10-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-11-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
PRI,2022-12-01,2022,0.0,0.213986,,,0.0,,718186.66,0,718186.66,under_allocated
SLV,2022-01-01,2022,311886.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,406300.66,under_allocated
SLV,2022-02-01,2022,11997902.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,-11279715.34,over_allocated
SLV,2022-03-01,2022,391543.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,326643.66,under_allocated
SLV,2022-04-01,2022,15484205.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,-14766018.34,over_allocated
SLV,2022-05-01,2022,380000.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,338186.66,under_allocated
SLV,2022-06-01,2022,9326473.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,-8608286.34,over_allocated
SLV,2022-07-01,2022,7032500.0,0.168422,3.5,13.17,0.1946,3.6,718186.66,0,-6314313.34,over_allocated
SLV,2022-08-01,2022,448057.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,270129.66,under_allocated
SLV,2022-09-01,2022,1500000.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,-781813.34,over_allocated
SLV,2022-10-01,2022,0.0,0.214975,3.5,13.17,0.4505,3.6,718186.66,0,718186.66,under_allocated
SLV,2022-11-01,2022,754412.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,-36225.34,over_allocated
SLV,2022-12-01,2022,232678.0,0.140248,3.5,13.17,0.0,3.6,718186.66,0,485508.66,under_allocated
SUR,2022-01-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-02-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-03-01,2022,0.0,0.244385,3.2,214.25,0.2969,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-04-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-05-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-06-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-07-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-08-01,2022,219780.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,498406.66,under_allocated
SUR,2022-09-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-10-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-11-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
SUR,2022-12-01,2022,0.0,0.2014,3.2,214.25,0.0,5.1,718186.66,0,718186.66,under_allocated
TTO,2022-01-01,2022,5134230.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-4416043.34,over_allocated
TTO,2022-02-01,2022,801213.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-83026.34,over_allocated
TTO,2022-03-01,2022,15150871.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-14432684.34,over_allocated
TTO,2022-04-01,2022,1937880.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-1219693.34,over_allocated
TTO,2022-05-01,2022,683496.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,34690.66,under_allocated
TTO,2022-06-01,2022,2910630.0,0.150552,2.9,2843.0,0.0,3.4,718186.66,0,-2192443.34,over_allocated
TTO,2022-07-01,2022,1171598.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-453411.34,over_allocated
TTO,2022-08-01,2022,59302.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,658884.66,under_allocated
TTO,2022-09-01,2022,1461279.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,-743092.34,over_allocated
TTO,2022-10-01,2022,340478.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,377708.66,under_allocated
TTO,2022-11-01,2022,4989291.0,0.195399,2.9,2843.0,0.3754,3.4,718186.66,0,-4271104.34,over_allocated
TTO,2022-12-01,2022,5303.0,0.141049,2.9,2843.0,0.0,3.4,718186.66,0,712883.66,under_allocated
BHS,2023-01-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-02-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-03-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-04-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-05-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-06-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-07-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-08-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-09-01,2023,373731.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,247385.38,under_allocated
BHS,2023-10-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-11-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BHS,2023-12-01,2023,0.0,0.054359,2.3,2.58,0.0,3.1,621116.38,0,621116.38,under_allocated
BLZ,2023-01-01,2023,0.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,621116.38,under_allocated
BLZ,2023-02-01,2023,0.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,621116.38,under_allocated
BLZ,2023-03-01,2023,100000.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,521116.38,under_allocated
BLZ,2023-04-01,2023,3480525.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,-2859408.62,over_allocated
BLZ,2023-05-01,2023,1799297.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,-1178180.62,over_allocated
BLZ,2023-06-01,2023,50000.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,571116.38,under_allocated
BLZ,2023-07-01,2023,2072062.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,-1450945.62,over_allocated
BLZ,2023-08-01,2023,0.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,621116.38,under_allocated
BLZ,2023-09-01,2023,900000.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,-278883.62,over_allocated
BLZ,2023-10-01,2023,0.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,621116.38,under_allocated
BLZ,2023-11-01,2023,0.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,621116.38,under_allocated
BLZ,2023-12-01,2023,431916.0,0.211738,3.7,182.25,0.0,4.8,621116.38,0,189200.38,under_allocated
BRB,2023-01-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-02-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-03-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-04-01,2023,200000.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,421116.38,under_allocated
BRB,2023-05-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-06-01,2023,302111.0,0.05907,2.1,1.25,0.1693,2.6,621116.38,0,319005.38,under_allocated
BRB,2023-07-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-08-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-09-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-10-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-11-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
BRB,2023-12-01,2023,0.0,0.019626,2.1,1.25,0.0,2.6,621116.38,0,621116.38,under_allocated
CRI,2023-01-01,2023,96616.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,524500.38,under_allocated
CRI,2023-02-01,2023,535000.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,86116.38,under_allocated
CRI,2023-03-01,2023,459168.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,161948.38,under_allocated
CRI,2023-04-01,2023,142489.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,478627.38,under_allocated
CRI,2023-05-01,2023,3935564.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,-3314447.62,over_allocated
CRI,2023-06-01,2023,6206243.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,-5585126.62,over_allocated
CRI,2023-07-01,2023,2065000.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,-1443883.62,over_allocated
CRI,2023-08-01,2023,104392.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,516724.38,under_allocated
CRI,2023-09-01,2023,11454093.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,-10832976.62,over_allocated
CRI,2023-10-01,2023,0.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,621116.38,under_allocated
CRI,2023-11-01,2023,548031.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,73085.38,under_allocated
CRI,2023-12-01,2023,5249715.0,0.364859,3.3,20510.0,0.0,2.3,621116.38,0,-4628598.62,over_allocated
CUB,2023-01-01,2023,0.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,621116.38,under_allocated
CUB,2023-02-01,2023,48802.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,572314.38,under_allocated
CUB,2023-03-01,2023,0.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,621116.38,under_allocated
CUB,2023-04-01,2023,3480525.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,-2859408.62,over_allocated
CUB,2023-05-01,2023,451849.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,169267.38,under_allocated
CUB,2023-06-01,2023,950085.0,0.210962,3.3,13.42,0.4443,3.8,621116.38,0,-328968.62,over_allocated
CUB,2023-07-01,2023,300000.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,321116.38,under_allocated
CUB,2023-08-01,2023,3828813.0,0.158311,3.3,13.42,0.0,3.8,621116.38,0,-3207696.62,over_allocated
CUB,2023-09-01,2023,0.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,621116.38,under_allocated
CUB,2023-10-01,2023,149358.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,471758.38,under_allocated
CUB,2023-11-01,2023,0.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,621116.38,under_allocated
CUB,2023-12-01,2023,0.0,0.139851,3.3,13.42,0.0,3.8,621116.38,0,621116.38,under_allocated
DOM,2023-01-01,2023,0.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,621116.38,under_allocated
DOM,2023-02-01,2023,0.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,621116.38,under_allocated
DOM,2023-03-01,2023,1126834.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-505717.62,over_allocated
DOM,2023-04-01,2023,1028354.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-407237.62,over_allocated
DOM,2023-05-01,2023,2610905.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-1989788.62,over_allocated
DOM,2023-06-01,2023,11335599.0,0.47502,4.6,11265.0,0.4541,4.6,621116.38,0,-10714482.62,over_allocated
DOM,2023-07-01,2023,988000.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-366883.62,over_allocated
DOM,2023-08-01,2023,786006.0,0.492278,4.6,11265.0,0.4983,4.6,155279094.75,0,154493088.75,under_allocated
DOM,2023-09-01,2023,3253917.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-2632800.62,over_allocated
DOM,2023-10-01,2023,0.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,621116.38,under_allocated
DOM,2023-11-01,2023,2245065.0,0.489296,4.6,11265.0,0.5527,4.6,29813586.19,1,27568521.19,under_allocated
DOM,2023-12-01,2023,755339.0,0.409275,4.6,11265.0,0.0,4.6,621116.38,0,-134222.62,over_allocated
GTM,2023-01-01,2023,1843658.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-1222541.62,over_allocated
GTM,2023-02-01,2023,0.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,621116.38,under_allocated
GTM,2023-03-01,2023,5445113.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-4823996.62,over_allocated
GTM,2023-04-01,2023,4760904.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-4139787.62,over_allocated
GTM,2023-05-01,2023,10978997.0,0.406501,5.1,253.33,0.777,5.0,1863349.14,1,-9115647.86,over_allocated
GTM,2023-06-01,2023,18865567.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-18244450.62,over_allocated
GTM,2023-07-01,2023,3600665.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-2979548.62,over_allocated
GTM,2023-08-01,2023,109409.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,511707.38,under_allocated
GTM,2023-09-01,2023,17563550.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-16942433.62,over_allocated
GTM,2023-10-01,2023,0.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,621116.38,under_allocated
GTM,2023-11-01,2023,3412970.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-2791853.62,over_allocated
GTM,2023-12-01,2023,1403784.0,0.294006,5.1,253.33,0.0,5.0,621116.38,0,-782667.62,over_allocated
GUY,2023-01-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
GUY,2023-02-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
GUY,2023-03-01,2023,459168.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,161948.38,under_allocated
GUY,2023-04-01,2023,542489.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,78627.38,under_allocated
GUY,2023-05-01,2023,30905.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,590211.38,under_allocated
GUY,2023-06-01,2023,6428455.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,-5807338.62,over_allocated
GUY,2023-07-01,2023,219000.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,402116.38,under_allocated
GUY,2023-08-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
GUY,2023-09-01,2023,2101718.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,-1480601.62,over_allocated
GUY,2023-10-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
GUY,2023-11-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
GUY,2023-12-01,2023,0.0,0.258724,3.9,2371.0,0.0,4.9,621116.38,0,621116.38,under_allocated
HND,2023-01-01,2023,5274926.0,0.398808,5.5,23.58,0.3013,5.9,621116.38,0,-4653809.62,over_allocated
HND,2023-02-01,2023,12048300.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-11427183.62,over_allocated
HND,2023-03-01,2023,890227.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-269110.62,over_allocated
HND,2023-04-01,2023,4299302.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-3678185.62,over_allocated
HND,2023-05-01,2023,14597470.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-13976353.62,over_allocated
HND,2023-06-01,2023,51529705.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-50908588.62,over_allocated
HND,2023-07-01,2023,7122906.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-6501789.62,over_allocated
HND,2023-08-01,2023,1830954.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-1209837.62,over_allocated
HND,2023-09-01,2023,6325141.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,-5704024.62,over_allocated
HND,2023-10-01,2023,425080.0,0.368355,5.5,23.58,0.0441,5.9,621116.38,0,196036.38,under_allocated
HND,2023-11-01,2023,1996415.0,0.420771,5.5,23.58,0.453,5.9,621116.38,0,-1375298.62,over_allocated
HND,2023-12-01,2023,0.0,0.355185,5.5,23.58,0.0,5.9,621116.38,0,621116.38,under_allocated
HTI,2023-01-01,2023,26006892.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-25385775.62,over_allocated
HTI,2023-02-01,2023,4624168.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-4003051.62,over_allocated
HTI,2023-03-01,2023,4660933.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-4039816.62,over_allocated
HTI,2023-04-01,2023,9599742.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-8978625.62,over_allocated
HTI,2023-05-01,2023,25413425.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-24792308.62,over_allocated
HTI,2023-06-01,2023,64627074.0,0.583345,6.8,0.0,0.68,7.2,155279094.75,1,90652020.75,under_allocated
HTI,2023-07-01,2023,9209405.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-8588288.62,over_allocated
HTI,2023-08-01,2023,3210934.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-2589817.62,over_allocated
HTI,2023-09-01,2023,124380190.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-123759073.62,over_allocated
HTI,2023-10-01,2023,136602.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,484514.38,under_allocated
HTI,2023-11-01,2023,8297677.0,0.495014,6.8,0.0,0.0699,7.2,155279094.75,0,146981417.75,under_allocated
HTI,2023-12-01,2023,2184825.0,0.484894,6.8,0.0,0.0,7.2,621116.38,0,-1563708.62,over_allocated
JAM,2023-01-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-02-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-03-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-04-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-05-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-06-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-07-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-08-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-09-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-10-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-11-01,2023,0.0,0.112686,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
JAM,2023-12-01,2023,0.0,0.104542,2.9,0.0,0.0,3.5,621116.38,0,621116.38,under_allocated
NIC,2023-01-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-02-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-03-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-04-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-05-01,2023,678997.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,-57880.62,over_allocated
NIC,2023-06-01,2023,3123352.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,-2502235.62,over_allocated
NIC,2023-07-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-08-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-09-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-10-01,2023,0.0,0.346048,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
NIC,2023-11-01,2023,548031.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,73085.38,under_allocated
NIC,2023-12-01,2023,0.0,0.339263,4.8,36.25,0.0,6.3,621116.38,0,621116.38,under_allocated
PAN,2023-01-01,2023,0.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,621116.38,under_allocated
PAN,2023-02-01,2023,2005107.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-1383990.62,over_allocated
PAN,2023-03-01,2023,1059168.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-438051.62,over_allocated
PAN,2023-04-01,2023,244489.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,376627.38,under_allocated
PAN,2023-05-01,2023,7870882.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-7249765.62,over_allocated
PAN,2023-06-01,2023,8600973.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-7979856.62,over_allocated
PAN,2023-07-01,2023,10933038.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-10311921.62,over_allocated
PAN,2023-08-01,2023,165198.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,455918.38,under_allocated
PAN,2023-09-01,2023,7024399.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-6403282.62,over_allocated
PAN,2023-10-01,2023,0.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,621116.38,under_allocated
PAN,2023-11-01,2023,1153452.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-532335.62,over_allocated
PAN,2023-12-01,2023,932913.0,0.297739,4.5,40707.0,0.0,5.5,621116.38,0,-311796.62,over_allocated
PRI,2023-01-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-02-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-03-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-04-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-05-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-06-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-07-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-08-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-09-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-10-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-11-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
PRI,2023-12-01,2023,0.0,0.213986,,0.0,0.0,,621116.38,0,621116.38,under_allocated
SLV,2023-01-01,2023,275000.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,346116.38,under_allocated
SLV,2023-02-01,2023,1399999.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-778882.62,over_allocated
SLV,2023-03-01,2023,0.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,621116.38,under_allocated
SLV,2023-04-01,2023,557414.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,63702.38,under_allocated
SLV,2023-05-01,2023,8456472.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-7835355.62,over_allocated
SLV,2023-06-01,2023,5494302.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-4873185.62,over_allocated
SLV,2023-07-01,2023,930665.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-309548.62,over_allocated
SLV,2023-08-01,2023,0.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,621116.38,under_allocated
SLV,2023-09-01,2023,5900001.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-5278884.62,over_allocated
SLV,2023-10-01,2023,425080.0,0.223051,4.1,30.75,0.291,3.8,621116.38,0,196036.38,under_allocated
SLV,2023-11-01,2023,1302802.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,-681685.62,over_allocated
SLV,2023-12-01,2023,353483.0,0.18092,4.1,30.75,0.0,3.8,621116.38,0,267633.38,under_allocated
SUR,2023-01-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-02-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-03-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-04-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-05-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-06-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-07-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-08-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-09-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-10-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-11-01,2023,0.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,621116.38,under_allocated
SUR,2023-12-01,2023,92234.0,0.201475,3.2,219.42,0.0,5.1,621116.38,0,528882.38,under_allocated
