iso3,year,month,country_role,funding_usd,flow_count,has_cerf,has_echo,sector_mix
BHS,2019,3,tier1,19800,1,0,0,Education
BHS,2019,9,tier1,1202150,2,1,0,Protection | Unearmarked
BHS,2019,10,tier1,1233277,5,1,0,Coordination and support services | Emergency Shelter and NFI | Food Security | Unearmarked
BHS,2020,1,tier1,142679,1,0,0,Unearmarked
BHS,2020,8,tier1,286286,1,0,0,Health
BHS,2021,4,tier1,174091,1,0,0,Health
BHS,2023,9,tier1,373731,1,0,0,Multi-sector
BHS,2024,6,tier1,4627282,1,0,0,Other
BHS,2024,11,tier1,515693,1,0,0,Multi-sector
BLZ,2020,5,tier1,32635,1,0,0,Unearmarked
BLZ,2020,7,tier1,300000,1,0,0,COVID-19
BLZ,2020,8,tier1,286286,1,0,0,Health
BLZ,2020,11,tier1,124500,2,0,0,Unearmarked
BLZ,2022,2,tier1,11616379,2,0,0,Health | Protection
BLZ,2022,5,tier1,1000000,1,0,0,Multi-sector
BLZ,2022,6,tier1,1850000,2,0,0,Multi-sector | Protection - Gender-Based Violence
BLZ,2022,11,tier1,23493,1,0,0,Emergency Shelter and NFI
BLZ,2023,3,tier1,100000,1,0,0,Multi-sector
BLZ,2023,4,tier1,3480525,1,0,0,Emergency Shelter and NFI
BLZ,2023,5,tier1,1799297,4,0,1,Education | Multi-sector | Protection | Unearmarked
BLZ,2023,6,tier1,50000,1,0,0,Protection - Gender-Based Violence
BLZ,2023,7,tier1,2072062,6,0,0,Education | Health | Nutrition | Protection | Protection - Child Protection
BLZ,2023,9,tier1,900000,1,0,0,Multi-sector
BLZ,2023,12,tier1,431916,1,0,0,Multi-sector
BLZ,2024,2,tier1,957396,1,0,0,Unearmarked
BLZ,2024,3,tier1,1327471,2,0,0,Unearmarked
BLZ,2024,5,tier1,899999,4,0,0,Education | Health | Multi-sector | Protection - Child Protection
BLZ,2024,6,tier1,4677283,3,0,0,Other | Protection - Gender-Based Violence | Unearmarked
BLZ,2024,8,tier1,1100000,1,0,0,Multi-sector
BLZ,2024,9,tier1,399915,1,0,0,Multi-sector
BLZ,2024,10,tier1,1129908,1,0,0,Unearmarked
BLZ,2024,11,tier1,1750000,1,0,0,Multi-sector
BRB,2019,3,tier1,19800,1,0,0,Education
BRB,2020,4,tier1,858836,3,0,0,Education | Multi-sector | Water Sanitation Hygiene
BRB,2020,8,tier1,550286,1,0,0,Health
BRB,2020,11,tier1,366282,1,0,0,Unearmarked
BRB,2022,2,tier1,10000000,1,0,0,Health
BRB,2022,3,tier1,12250712,1,0,0,Food Security
BRB,2022,6,tier1,894200,1,0,0,Health
BRB,2022,7,tier1,150000,1,0,0,Food Security
BRB,2023,4,tier1,200000,2,0,0,Early Recovery | Protection - Child Protection
BRB,2023,6,tier1,302111,2,0,1,Education | Health
BRB,2024,6,tier1,5113550,2,0,0,Coordination and support services | Other
BRB,2024,9,tier1,30816,1,0,0,Multi-sector
BRB,2024,10,tier1,149394,1,0,0,Education
BRB,2024,11,tier1,150000,1,0,0,Multi-sector
COL,2019,1,pressure,3415960,13,0,1,Multi-sector
COL,2019,2,pressure,24851424,29,0,1,Coordination and support services | Health | Multi-sector | Unearmarked
COL,2019,3,pressure,25202067,19,0,0,Coordination and support services | Food Security | Health | Multi-sector | Unearmarked
COL,2019,4,pressure,36057512,36,1,1,Education | Food Security | Health | Multi-sector | Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2019,5,pressure,10337158,10,0,0,Multi-sector | Protection - Mine Action | Unearmarked
COL,2019,6,pressure,36435545,40,1,1,Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2019,7,pressure,20977040,18,0,1,Education | Multi-sector | Protection - Mine Action | Unearmarked
COL,2019,8,pressure,21920240,8,0,0,Multi-sector | Protection - Gender-Based Violence
COL,2019,9,pressure,11029333,10,1,1,Agriculture | Coordination and support services | Education | Multi-sector | Protection | Unearmarked
COL,2019,10,pressure,14623717,8,1,1,Coordination and support services | Health | Multi-sector | Protection
COL,2019,11,pressure,900758,3,0,0,Health | Unearmarked
COL,2019,12,pressure,680278,3,0,0,Coordination and support services | Multi-sector
COL,2020,1,pressure,9377705,49,0,1,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Nutrition | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
COL,2020,2,pressure,6225478,24,0,1,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Logistics | Multi-sector | Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2020,3,pressure,26691145,23,0,0,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Unearmarked | Water Sanitation Hygiene
COL,2020,4,pressure,19855922,29,1,1,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Nutrition | Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2020,5,pressure,51035100,17,0,0,COVID-19 | Health | Multi-sector | Protection | Protection - Child Protection | Unearmarked
COL,2020,6,pressure,87462527,66,0,1,COVID-19 | Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2020,7,pressure,48278689,20,0,1,Food Security | Health | Multi-sector | Other | Protection | Unearmarked
COL,2020,8,pressure,16334008,9,0,0,Education | Health | Multi-sector | Protection
COL,2020,9,pressure,15784933,18,0,1,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Unearmarked | Water Sanitation Hygiene
COL,2020,10,pressure,5785592,17,1,0,Education | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2020,11,pressure,47005321,32,1,0,Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked
COL,2020,12,pressure,13012995,20,1,0,Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Unearmarked | Water Sanitation Hygiene
COL,2021,1,pressure,42447416,50,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,2,pressure,13007278,24,0,1,Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,3,pressure,17092745,38,1,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Nutrition | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,4,pressure,9910095,31,1,1,Coordination and support services | Early Recovery | Food Security | Health | Multi-sector | Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,5,pressure,2078202,15,0,1,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Nutrition | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,6,pressure,117532308,128,1,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multi-sector | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,7,pressure,64971636,28,1,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Multi-sector | Protection | Protection - Child Protection | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2021,8,pressure,14284186,11,1,0,Coordination and support services | Early Recovery | Education | Health | Protection | Protection - Gender-Based Violence | Unearmarked
COL,2021,9,pressure,31765447,17,0,0,Early Recovery | Education | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked
COL,2021,10,pressure,26044652,12,1,0,Coordination and support services | Early Recovery | Education | Food Security | Health | Multi-sector | Protection | Unearmarked | Water Sanitation Hygiene
COL,2021,11,pressure,8415603,18,0,1,Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Protection | Unearmarked | Water Sanitation Hygiene
COL,2021,12,pressure,10408791,9,0,0,Coordination and support services | Early Recovery | Multi-sector | Other | Protection - Mine Action | Unearmarked
COL,2022,1,pressure,121090248,41,0,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Unearmarked | Water Sanitation Hygiene
COL,2022,2,pressure,19480545,16,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
COL,2022,3,pressure,13547439,20,0,0,Coordination and support services | Early Recovery | Food Security | Health | Multipurpose Cash | Nutrition | Protection | Protection - Child Protection | Unearmarked
COL,2022,4,pressure,16238308,16,0,0,Early Recovery | Education | Food Security | Health | Multipurpose Cash | Protection | Unearmarked
COL,2022,5,pressure,5507379,16,1,1,Education | Emergency Shelter and NFI | Food Security | Health | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
COL,2022,6,pressure,81349642,118,1,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Multipurpose Cash | Nutrition | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2022,7,pressure,15589867,10,0,0,Coordination and support services | Education | Food Security | Health | Protection | Protection - Gender-Based Violence | Unearmarked
COL,2022,8,pressure,24510613,25,1,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Multipurpose Cash | Protection | Protection - Human Trafficking & Smuggling | Unearmarked | Water Sanitation Hygiene
COL,2022,9,pressure,89487823,36,0,0,Early Recovery | Emergency Shelter and NFI | Health | Logistics | Multipurpose Cash | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Water Sanitation Hygiene
COL,2022,10,pressure,1850944,10,0,0,Coordination and support services | Early Recovery | Education | Food Security | Health | Nutrition | Protection | Protection - Gender-Based Violence
COL,2022,11,pressure,11787291,13,0,0,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Protection | Protection - Gender-Based Violence | Protection - Mine Action
COL,2022,12,pressure,5200662,16,0,1,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Multipurpose Cash | Protection | Protection - Gender-Based Violence | Unearmarked | Water Sanitation Hygiene
COL,2023,1,pressure,11288642,13,0,0,Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Protection | Unearmarked | Water Sanitation Hygiene
COL,2023,2,pressure,25521320,7,0,0,Food Security | Health | Multi-sector | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Water Sanitation Hygiene
COL,2023,3,pressure,3491818,13,0,0,Coordination and support services | Education | Logistics | Multipurpose Cash | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling
COL,2023,4,pressure,13195533,20,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Nutrition | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2023,5,pressure,41353747,32,0,1,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Multipurpose Cash | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Water Sanitation Hygiene
COL,2023,6,pressure,130568278,106,1,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2023,7,pressure,26133899,27,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multipurpose Cash | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Water Sanitation Hygiene
COL,2023,8,pressure,10640478,14,0,0,Early Recovery | Emergency Shelter and NFI | Health | Protection | Protection - Child Protection | Protection - Mine Action
COL,2023,9,pressure,64814220,47,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Multipurpose Cash | Nutrition | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Water Sanitation Hygiene
COL,2023,10,pressure,1153971,4,0,0,Coordination and support services | Food Security | Protection - Gender-Based Violence
COL,2023,11,pressure,8699474,17,0,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Multipurpose Cash | Protection | Protection - Child Protection | Water Sanitation Hygiene
COL,2023,12,pressure,16593674,9,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Protection | Protection - Gender-Based Violence | Unearmarked
COL,2024,1,pressure,75894526,23,0,0,Early Recovery | Education | Emergency Shelter and NFI | Emergency Telecommunications | Food Security | Health | Multipurpose Cash | Other | Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2024,2,pressure,1789036,12,0,0,Coordination and support services | Early Recovery | Logistics | Multi-sector | Multipurpose Cash | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked | Water Sanitation Hygiene
COL,2024,3,pressure,7947694,11,0,0,Early Recovery | Food Security | Health | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked
COL,2024,4,pressure,7833814,14,0,0,Coordination and support services | Emergency Shelter and NFI | Food Security | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Water Sanitation Hygiene
COL,2024,5,pressure,7160395,23,0,1,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Logistics | Multipurpose Cash | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2024,6,pressure,108587016,121,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multi-sector | Multipurpose Cash | Nutrition | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Protection - Mine Action | Unearmarked | Water Sanitation Hygiene
COL,2024,7,pressure,38756382,13,0,0,Early Recovery | Education | Food Security | Health | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence
COL,2024,8,pressure,5282454,9,0,0,Coordination and support services | Early Recovery | Multipurpose Cash | Other | Unearmarked
COL,2024,9,pressure,22740017,14,0,0,Coordination and support services | Early Recovery | Food Security | Health | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked | Water Sanitation Hygiene
COL,2024,10,pressure,13201378,5,0,0,Early Recovery | Food Security | Health | Protection
COL,2024,11,pressure,73656701,56,0,0,Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Multipurpose Cash | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked
COL,2024,12,pressure,1370166,7,0,0,Early Recovery | Emergency Shelter and NFI | Food Security | Health | Protection | Unearmarked | Water Sanitation Hygiene
CRI,2019,2,tier1,1560617,2,0,0,Multi-sector
CRI,2019,3,tier1,7711244,5,0,0,Multi-sector
CRI,2019,4,tier1,2058603,5,0,0,Multi-sector | Unearmarked
CRI,2019,5,tier1,3128714,2,0,0,Multi-sector | Unearmarked
CRI,2019,6,tier1,9459209,6,0,1,Health | Multi-sector | Unearmarked
CRI,2019,7,tier1,1412374,2,0,0,Multi-sector | Unearmarked
CRI,2019,9,tier1,1336248,1,0,0,Coordination and support services
CRI,2019,10,tier1,3824916,4,0,1,Multi-sector | Protection
CRI,2020,1,tier1,666473,1,0,0,Protection
CRI,2020,2,tier1,2237787,9,0,0,Multi-sector
CRI,2020,3,tier1,1142682,3,0,0,Multi-sector | Unearmarked
CRI,2020,4,tier1,8375800,7,0,0,Coordination and support services | Health | Multi-sector | Unearmarked
CRI,2020,5,tier1,3325407,7,0,0,Multi-sector | Protection | Protection - Child Protection | Unearmarked
CRI,2020,6,tier1,12573431,10,0,0,COVID-19 | Health | Multi-sector | Unearmarked
CRI,2020,7,tier1,8106077,6,0,1,Multi-sector | Protection | Unearmarked
CRI,2020,9,tier1,23675,1,0,0,Multi-sector
CRI,2020,10,tier1,1680000,1,0,0,Health
CRI,2020,11,tier1,2285097,7,0,0,Multi-sector | Unearmarked
CRI,2021,1,tier1,107699,6,0,0,Unearmarked
CRI,2021,2,tier1,7728133,6,0,0,Unearmarked
CRI,2021,3,tier1,1065888,7,0,0,Health | Unearmarked
CRI,2021,4,tier1,878808,8,0,0,Health | Unearmarked
CRI,2021,6,tier1,5568470,20,0,1,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Human Trafficking & Smuggling | Unearmarked | Water Sanitation Hygiene
CRI,2021,7,tier1,2133109,9,0,0,Coordination and support services | Multi-sector | Unearmarked
CRI,2021,8,tier1,7866,2,0,0,Multi-sector | Unearmarked
CRI,2021,12,tier1,191441,1,0,1,Protection
CRI,2022,1,tier1,4667586,9,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Protection | Unearmarked | Water Sanitation Hygiene
CRI,2022,2,tier1,11643592,4,0,0,Health | Protection | Unearmarked
CRI,2022,3,tier1,2721715,4,0,0,Coordination and support services | Education | Unearmarked | Water Sanitation Hygiene
CRI,2022,4,tier1,3961880,5,0,0,Logistics | Protection | Unearmarked
CRI,2022,5,tier1,2622543,3,0,0,Multi-sector | Unearmarked
CRI,2022,6,tier1,5426376,13,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Logistics | Multi-sector | Other | Protection | Unearmarked
CRI,2022,7,tier1,6971598,4,0,0,Logistics | Protection | Protection - Gender-Based Violence | Unearmarked
CRI,2022,8,tier1,59302,1,0,0,Unearmarked
CRI,2022,9,tier1,6917000,9,0,0,Early Recovery | Health | Logistics | Multi-sector | Protection | Protection - Gender-Based Violence
CRI,2022,11,tier1,5018703,4,0,0,Early Recovery | Emergency Shelter and NFI | Protection | Protection - Gender-Based Violence
CRI,2022,12,tier1,59730,2,0,0,Multipurpose Cash | Protection
CRI,2023,1,tier1,96616,4,0,0,Coordination and support services | Emergency Shelter and NFI | Health | Water Sanitation Hygiene
CRI,2023,2,tier1,535000,3,0,0,Education | Protection - Child Protection | Water Sanitation Hygiene
CRI,2023,3,tier1,459168,2,0,0,Protection | Protection - Human Trafficking & Smuggling
CRI,2023,4,tier1,142489,2,0,0,Health | Protection - Human Trafficking & Smuggling
CRI,2023,5,tier1,3935564,3,0,0,Multipurpose Cash | Protection | Unearmarked
CRI,2023,6,tier1,6206243,18,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Protection | Protection - Child Protection | Water Sanitation Hygiene
CRI,2023,7,tier1,2065000,5,0,0,Education | Health | Protection | Protection - Child Protection | Unearmarked
CRI,2023,8,tier1,104392,3,0,0,Health | Protection | Protection - Child Protection
CRI,2023,9,tier1,11454093,3,0,0,Multi-sector | Protection | Unearmarked
CRI,2023,11,tier1,548031,2,0,0,Protection
CRI,2023,12,tier1,5249715,1,0,0,Multi-sector
CRI,2024,2,tier1,957396,1,0,0,Unearmarked
CRI,2024,3,tier1,1728704,4,0,0,Agriculture | Protection - Gender-Based Violence | Unearmarked
CRI,2024,6,tier1,4030723,11,0,0,Coordination and support services | Early Recovery | Education | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
CRI,2024,8,tier1,3087272,4,0,0,Multi-sector | Unearmarked
CRI,2024,9,tier1,4450251,5,0,0,Early Recovery | Emergency Shelter and NFI | Multi-sector | Protection | Protection - Gender-Based Violence
CRI,2024,10,tier1,1129908,1,0,0,Unearmarked
CRI,2024,11,tier1,15002500,1,0,0,Multi-sector
CRI,2024,12,tier1,200000,1,0,0,Multi-sector
CUB,2019,3,tier1,2015021,8,1,0,Education | Emergency Shelter and NFI | Food Security | Health | Water Sanitation Hygiene
CUB,2020,1,tier1,706803,1,0,0,Health
CUB,2020,4,tier1,2613,1,0,0,Multi-sector
CUB,2020,6,tier1,1850403,2,0,0,COVID-19 | Health
CUB,2020,10,tier1,1623542,3,0,1,Health | Unearmarked
CUB,2021,4,tier1,290150,1,0,0,COVID-19
CUB,2022,2,tier1,10000000,1,0,0,Health
CUB,2022,8,tier1,328256,3,0,0,Health | Unearmarked
CUB,2022,9,tier1,397685,1,0,0,Health
CUB,2022,10,tier1,4809731,6,1,0,Education | Emergency Shelter and NFI | Food Security | Health | Water Sanitation Hygiene
CUB,2022,11,tier1,2736766,2,1,0,Early Recovery | Health
CUB,2022,12,tier1,514403,1,0,0,Food Security
CUB,2023,2,tier1,48802,1,0,0,Education
CUB,2023,4,tier1,3480525,1,0,0,Emergency Shelter and NFI
CUB,2023,5,tier1,451849,1,0,1,Education
CUB,2023,6,tier1,950085,4,1,0,Education | Food Security | Health | Multi-sector
CUB,2023,7,tier1,300000,1,0,0,Health
CUB,2023,8,tier1,3828813,6,0,0,Food Security
CUB,2023,10,tier1,149358,1,0,0,Education
CUB,2024,2,tier1,97596,1,0,0,Education
CUB,2024,3,tier1,251233,1,0,0,Agriculture
CUB,2024,4,tier1,121930,2,0,0,Health | Water Sanitation Hygiene
CUB,2024,6,tier1,1921085,7,0,0,Coordination and support services | Food Security | Logistics | Multi-sector | Multipurpose Cash | Water Sanitation Hygiene
CUB,2024,10,tier1,43457,1,0,0,Health
CUB,2024,11,tier1,8199457,8,1,0,Education | Emergency Shelter and NFI | Food Security | Health | Water Sanitation Hygiene
CUB,2024,12,tier1,1300000,1,1,0,Food Security
DOM,2019,2,tier1,1537363,2,0,0,Multi-sector
DOM,2019,3,tier1,6909782,6,0,0,Education | Multi-sector
DOM,2019,4,tier1,2058603,5,0,0,Multi-sector | Unearmarked
DOM,2019,5,tier1,3024976,2,0,0,Multi-sector | Unearmarked
DOM,2019,6,tier1,4809822,5,0,1,Health | Multi-sector | Unearmarked
DOM,2019,7,tier1,1412374,2,0,0,Multi-sector | Unearmarked
DOM,2019,9,tier1,1361234,2,0,0,Coordination and support services | Unearmarked
DOM,2019,10,tier1,2849915,5,0,1,Coordination and support services | Multi-sector | Protection
DOM,2020,1,tier1,666473,1,0,0,Protection
DOM,2020,2,tier1,2392414,10,0,0,Multi-sector
DOM,2020,3,tier1,1207835,4,0,0,Multi-sector | Unearmarked
DOM,2020,4,tier1,8241828,9,0,0,Coordination and support services | Emergency Shelter and NFI | Health | Multi-sector | Unearmarked
DOM,2020,5,tier1,3578488,7,0,0,Multi-sector | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
DOM,2020,6,tier1,13001526,12,0,0,COVID-19 | Health | Multi-sector | Unearmarked
DOM,2020,7,tier1,7511277,6,0,1,Multi-sector | Protection | Unearmarked
DOM,2020,8,tier1,295372,2,0,0,Health | Unearmarked
DOM,2020,9,tier1,116166,2,0,0,Early Recovery | Multi-sector
DOM,2020,11,tier1,3160347,5,0,0,Multi-sector | Unearmarked
DOM,2020,12,tier1,1124407,4,0,0,Multi-sector | Unearmarked
DOM,2021,1,tier1,342602,7,0,0,Early Recovery | Unearmarked
DOM,2021,2,tier1,7728133,6,0,0,Unearmarked
DOM,2021,3,tier1,65888,6,0,0,Unearmarked
DOM,2021,4,tier1,878808,8,0,0,COVID-19 | Unearmarked
DOM,2021,6,tier1,6415750,21,0,1,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Nutrition | Protection | Protection - Child Protection | Protection - Human Trafficking & Smuggling | Unearmarked
DOM,2021,7,tier1,2082772,7,0,0,Unearmarked
DOM,2021,8,tier1,133103,2,0,0,Early Recovery | Unearmarked
DOM,2021,9,tier1,39413,1,0,0,Early Recovery
DOM,2022,1,tier1,5122120,7,0,0,Coordination and support services | Early Recovery | Protection | Protection - Child Protection | Unearmarked
DOM,2022,2,tier1,12262213,4,0,0,Coordination and support services | Emergency Shelter and NFI | Health | Unearmarked
DOM,2022,3,tier1,2150848,2,0,0,Coordination and support services | Unearmarked
DOM,2022,4,tier1,2237880,5,0,0,Multipurpose Cash | Protection | Unearmarked
DOM,2022,5,tier1,988520,8,0,1,Coordination and support services | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Protection - Child Protection | Unearmarked
DOM,2022,6,tier1,3085508,10,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Protection - Child Protection | Unearmarked
DOM,2022,7,tier1,71598,2,0,0,Protection - Gender-Based Violence | Unearmarked
DOM,2022,8,tier1,59302,1,0,0,Unearmarked
DOM,2022,9,tier1,424496,2,0,0,Food Security
DOM,2022,10,tier1,340478,1,0,1,Multipurpose Cash
DOM,2022,11,tier1,5070641,3,0,0,Early Recovery | Emergency Shelter and NFI | Protection - Gender-Based Violence
DOM,2022,12,tier1,5303,1,0,0,Multipurpose Cash
DOM,2023,3,tier1,1126834,4,0,1,Multi-sector | Protection | Protection - Child Protection | Protection - Human Trafficking & Smuggling
DOM,2023,4,tier1,1028354,3,0,0,Health | Protection - Child Protection | Protection - Human Trafficking & Smuggling
DOM,2023,5,tier1,2610905,3,0,0,Food Security | Multi-sector | Multipurpose Cash
DOM,2023,6,tier1,11335599,17,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Multi-sector | Other | Protection
DOM,2023,7,tier1,988000,7,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multipurpose Cash | Protection
DOM,2023,8,tier1,786006,2,0,0,Health | Unearmarked
DOM,2023,9,tier1,3253917,8,0,0,Food Security | Health | Multi-sector | Multipurpose Cash | Nutrition | Unearmarked | Water Sanitation Hygiene
DOM,2023,11,tier1,2245065,2,0,0,Early Recovery | Unearmarked
DOM,2023,12,tier1,755339,1,0,0,Multi-sector
DOM,2024,3,tier1,251233,1,0,0,Agriculture
DOM,2024,4,tier1,100000,2,0,0,Nutrition | Protection - Child Protection
DOM,2024,5,tier1,498122,2,0,1,Food Security | Protection - Child Protection
DOM,2024,6,tier1,3693132,8,0,0,Coordination and support services | Early Recovery | Food Security | Health | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked
DOM,2024,8,tier1,3252490,4,0,0,Multi-sector | Unearmarked
DOM,2024,9,tier1,755570,1,0,0,Multi-sector
DOM,2024,11,tier1,4490000,2,0,0,Multi-sector | Protection
GTM,2019,3,tier1,140809,1,0,0,Unearmarked
GTM,2019,4,tier1,400000,1,0,0,Agriculture
GTM,2019,6,tier1,40800,1,0,0,Unearmarked
GTM,2019,7,tier1,1986599,4,1,0,Food Security | Health
GTM,2019,11,tier1,462050,1,0,0,Coordination and support services
GTM,2020,3,tier1,1049997,3,1,0,Food Security | Health | Water Sanitation Hygiene
GTM,2020,4,tier1,4294924,6,1,0,Food Security | Health | Multi-sector | Nutrition | Protection
GTM,2020,5,tier1,300000,2,0,0,COVID-19 | Unearmarked
GTM,2020,6,tier1,1155624,1,0,0,Food Security
GTM,2020,7,tier1,1800000,1,0,0,COVID-19
GTM,2020,11,tier1,1439607,4,0,0,Multi-sector | Unearmarked
GTM,2020,12,tier1,2522190,4,1,0,Food Security | Health | Nutrition | Water Sanitation Hygiene
