iso3,year,month,funding_usd,ocha_data_flag
PRI,2021,2021-10-01,0.0,ocha_zero_structural
PRI,2021,2021-11-01,0.0,ocha_zero_structural
PRI,2021,2021-12-01,0.0,ocha_zero_structural
PRI,2022,2022-01-01,0.0,ocha_zero_structural
PRI,2022,2022-02-01,0.0,ocha_zero_structural
PRI,2022,2022-03-01,0.0,ocha_zero_structural
PRI,2022,2022-04-01,0.0,ocha_zero_structural
PRI,2022,2022-05-01,0.0,ocha_zero_structural
PRI,2022,2022-06-01,0.0,ocha_zero_structural
PRI,2022,2022-07-01,0.0,ocha_zero_structural
PRI,2022,2022-08-01,0.0,ocha_zero_structural
PRI,2022,2022-09-01,0.0,ocha_zero_structural
PRI,2022,2022-10-01,0.0,ocha_zero_structural
PRI,2022,2022-11-01,0.0,ocha_zero_structural
PRI,2022,2022-12-01,0.0,ocha_zero_structural
PRI,2023,2023-01-01,0.0,ocha_zero_structural
PRI,2023,2023-02-01,0.0,ocha_zero_structural
PRI,2023,2023-03-01,0.0,ocha_zero_structural
PRI,2023,2023-04-01,0.0,ocha_zero_structural
PRI,2023,2023-05-01,0.0,ocha_zero_structural
PRI,2023,2023-06-01,0.0,ocha_zero_structural
PRI,2023,2023-07-01,0.0,ocha_zero_structural
PRI,2023,2023-08-01,0.0,ocha_zero_structural
PRI,2023,2023-09-01,0.0,ocha_zero_structural
PRI,2023,2023-10-01,0.0,ocha_zero_structural
PRI,2023,2023-11-01,0.0,ocha_zero_structural
PRI,2023,2023-12-01,0.0,ocha_zero_structural
PRI,2024,2024-01-01,0.0,ocha_zero_structural
PRI,2024,2024-02-01,0.0,ocha_zero_structural
PRI,2024,2024-03-01,0.0,ocha_zero_structural
PRI,2024,2024-04-01,0.0,ocha_zero_structural
PRI,2024,2024-05-01,0.0,ocha_zero_structural
PRI,2024,2024-06-01,0.0,ocha_zero_structural
PRI,2024,2024-07-01,0.0,ocha_zero_structural
PRI,2024,2024-08-01,0.0,ocha_zero_structural
PRI,2024,2024-09-01,0.0,ocha_zero_structural
PRI,2024,2024-10-01,0.0,ocha_zero_structural
PRI,2024,2024-11-01,0.0,ocha_zero_structural
PRI,2024,2024-12-01,0.0,ocha_zero_structural
SLV,2019,2019-01-01,208752.33,ocha_reported
SLV,2019,2019-02-01,208752.33,ocha_reported
SLV,2019,2019-03-01,208752.33,ocha_reported
SLV,2019,2019-04-01,208752.33,ocha_reported
SLV,2019,2019-05-01,208752.33,ocha_reported
SLV,2019,2019-06-01,208752.33,ocha_reported
SLV,2019,2019-07-01,208752.33,ocha_reported
SLV,2019,2019-08-01,208752.33,ocha_reported
SLV,2019,2019-09-01,208752.33,ocha_reported
SLV,2019,2019-10-01,208752.33,ocha_reported
SLV,2019,2019-11-01,208752.33,ocha_reported
SLV,2019,2019-12-01,208752.33,ocha_reported
SLV,2020,2020-01-01,1668852.33,ocha_reported
SLV,2020,2020-02-01,1668852.33,ocha_reported
SLV,2020,2020-03-01,1668852.33,ocha_reported
SLV,2020,2020-04-01,1668852.33,ocha_reported
SLV,2020,2020-05-01,1668852.33,ocha_reported
SLV,2020,2020-06-01,1668852.33,ocha_reported
SLV,2020,2020-07-01,1668852.33,ocha_reported
SLV,2020,2020-08-01,1668852.33,ocha_reported
SLV,2020,2020-09-01,1668852.33,ocha_reported
SLV,2020,2020-10-01,1668852.33,ocha_reported
SLV,2020,2020-11-01,1668852.33,ocha_reported
SLV,2020,2020-12-01,1668852.33,ocha_reported
SLV,2021,2021-01-01,2738673.33,ocha_reported
SLV,2021,2021-02-01,2738673.33,ocha_reported
SLV,2021,2021-03-01,2738673.33,ocha_reported
SLV,2021,2021-04-01,2738673.33,ocha_reported
SLV,2021,2021-05-01,2738673.33,ocha_reported
SLV,2021,2021-06-01,2738673.33,ocha_reported
SLV,2021,2021-07-01,2738673.33,ocha_reported
SLV,2021,2021-08-01,2738673.33,ocha_reported
SLV,2021,2021-09-01,2738673.33,ocha_reported
SLV,2021,2021-10-01,2738673.33,ocha_reported
SLV,2021,2021-11-01,2738673.33,ocha_reported
SLV,2021,2021-12-01,2738673.33,ocha_reported
SLV,2022,2022-01-01,3832222.0,ocha_reported
SLV,2022,2022-02-01,3832222.0,ocha_reported
SLV,2022,2022-03-01,3832222.0,ocha_reported
SLV,2022,2022-04-01,3832222.0,ocha_reported
SLV,2022,2022-05-01,3832222.0,ocha_reported
SLV,2022,2022-06-01,3832222.0,ocha_reported
SLV,2022,2022-07-01,3832222.0,ocha_reported
SLV,2022,2022-08-01,3832222.0,ocha_reported
SLV,2022,2022-09-01,3832222.0,ocha_reported
SLV,2022,2022-10-01,3832222.0,ocha_reported
SLV,2022,2022-11-01,3832222.0,ocha_reported
SLV,2022,2022-12-01,3832222.0,ocha_reported
SLV,2023,2023-01-01,2873652.92,ocha_reported
SLV,2023,2023-02-01,2873652.92,ocha_reported
SLV,2023,2023-03-01,2873652.92,ocha_reported
SLV,2023,2023-04-01,2873652.92,ocha_reported
SLV,2023,2023-05-01,2873652.92,ocha_reported
SLV,2023,2023-06-01,2873652.92,ocha_reported
SLV,2023,2023-07-01,2873652.92,ocha_reported
SLV,2023,2023-08-01,2873652.92,ocha_reported
SLV,2023,2023-09-01,2873652.92,ocha_reported
SLV,2023,2023-10-01,2873652.92,ocha_reported
SLV,2023,2023-11-01,2873652.92,ocha_reported
SLV,2023,2023-12-01,2873652.92,ocha_reported
SLV,2024,2024-01-01,2859034.58,ocha_reported
SLV,2024,2024-02-01,2859034.58,ocha_reported
SLV,2024,2024-03-01,2859034.58,ocha_reported
SLV,2024,2024-04-01,2859034.58,ocha_reported
SLV,2024,2024-05-01,2859034.58,ocha_reported
SLV,2024,2024-06-01,2859034.58,ocha_reported
SLV,2024,2024-07-01,2859034.58,ocha_reported
SLV,2024,2024-08-01,2859034.58,ocha_reported
SLV,2024,2024-09-01,2859034.58,ocha_reported
SLV,2024,2024-10-01,2859034.58,ocha_reported
SLV,2024,2024-11-01,2859034.58,ocha_reported
SLV,2024,2024-12-01,2859034.58,ocha_reported
SUR,2019,2019-01-01,0.0,ocha_zero_no_flows
SUR,2019,2019-02-01,0.0,ocha_zero_no_flows
SUR,2019,2019-03-01,0.0,ocha_zero_no_flows
SUR,2019,2019-04-01,0.0,ocha_zero_no_flows
SUR,2019,2019-05-01,0.0,ocha_zero_no_flows
SUR,2019,2019-06-01,0.0,ocha_zero_no_flows
SUR,2019,2019-07-01,0.0,ocha_zero_no_flows
SUR,2019,2019-08-01,0.0,ocha_zero_no_flows
SUR,2019,2019-09-01,0.0,ocha_zero_no_flows
SUR,2019,2019-10-01,0.0,ocha_zero_no_flows
SUR,2019,2019-11-01,0.0,ocha_zero_no_flows
SUR,2019,2019-12-01,0.0,ocha_zero_no_flows
SUR,2020,2020-01-01,38360.25,ocha_reported
SUR,2020,2020-02-01,38360.25,ocha_reported
SUR,2020,2020-03-01,38360.25,ocha_reported
SUR,2020,2020-04-01,38360.25,ocha_reported
SUR,2020,2020-05-01,38360.25,ocha_reported
SUR,2020,2020-06-01,38360.25,ocha_reported
SUR,2020,2020-07-01,38360.25,ocha_reported
SUR,2020,2020-08-01,38360.25,ocha_reported
SUR,2020,2020-09-01,38360.25,ocha_reported
SUR,2020,2020-10-01,38360.25,ocha_reported
SUR,2020,2020-11-01,38360.25,ocha_reported
SUR,2020,2020-12-01,38360.25,ocha_reported
SUR,2021,2021-01-01,1310.25,ocha_reported
SUR,2021,2021-02-01,1310.25,ocha_reported
SUR,2021,2021-03-01,1310.25,ocha_reported
SUR,2021,2021-04-01,1310.25,ocha_reported
SUR,2021,2021-05-01,1310.25,ocha_reported
SUR,2021,2021-06-01,1310.25,ocha_reported
SUR,2021,2021-07-01,1310.25,ocha_reported
SUR,2021,2021-08-01,1310.25,ocha_reported
SUR,2021,2021-09-01,1310.25,ocha_reported
SUR,2021,2021-10-01,1310.25,ocha_reported
SUR,2021,2021-11-01,1310.25,ocha_reported
SUR,2021,2021-12-01,1310.25,ocha_reported
SUR,2022,2022-01-01,18315.0,ocha_reported
SUR,2022,2022-02-01,18315.0,ocha_reported
SUR,2022,2022-03-01,18315.0,ocha_reported
SUR,2022,2022-04-01,18315.0,ocha_reported
SUR,2022,2022-05-01,18315.0,ocha_reported
SUR,2022,2022-06-01,18315.0,ocha_reported
SUR,2022,2022-07-01,18315.0,ocha_reported
SUR,2022,2022-08-01,18315.0,ocha_reported
SUR,2022,2022-09-01,18315.0,ocha_reported
SUR,2022,2022-10-01,18315.0,ocha_reported
SUR,2022,2022-11-01,18315.0,ocha_reported
SUR,2022,2022-12-01,18315.0,ocha_reported
SUR,2023,2023-01-01,7686.17,ocha_reported
SUR,2023,2023-02-01,7686.17,ocha_reported
SUR,2023,2023-03-01,7686.17,ocha_reported
SUR,2023,2023-04-01,7686.17,ocha_reported
SUR,2023,2023-05-01,7686.17,ocha_reported
SUR,2023,2023-06-01,7686.17,ocha_reported
SUR,2023,2023-07-01,7686.17,ocha_reported
SUR,2023,2023-08-01,7686.17,ocha_reported
SUR,2023,2023-09-01,7686.17,ocha_reported
SUR,2023,2023-10-01,7686.17,ocha_reported
SUR,2023,2023-11-01,7686.17,ocha_reported
SUR,2023,2023-12-01,7686.17,ocha_reported
SUR,2024,2024-01-01,5435.58,ocha_reported
SUR,2024,2024-02-01,5435.58,ocha_reported
SUR,2024,2024-03-01,5435.58,ocha_reported
SUR,2024,2024-04-01,5435.58,ocha_reported
SUR,2024,2024-05-01,5435.58,ocha_reported
SUR,2024,2024-06-01,5435.58,ocha_reported
SUR,2024,2024-07-01,5435.58,ocha_reported
SUR,2024,2024-08-01,5435.58,ocha_reported
SUR,2024,2024-09-01,5435.58,ocha_reported
SUR,2024,2024-10-01,5435.58,ocha_reported
SUR,2024,2024-11-01,5435.58,ocha_reported
SUR,2024,2024-12-01,5435.58,ocha_reported
TTO,2019,2019-01-01,500339.42,ocha_reported
TTO,2019,2019-02-01,500339.42,ocha_reported
TTO,2019,2019-03-01,500339.42,ocha_reported
TTO,2019,2019-04-01,500339.42,ocha_reported
TTO,2019,2019-05-01,500339.42,ocha_reported
TTO,2019,2019-06-01,500339.42,ocha_reported
TTO,2019,2019-07-01,500339.42,ocha_reported
TTO,2019,2019-08-01,500339.42,ocha_reported
TTO,2019,2019-09-01,500339.42,ocha_reported
TTO,2019,2019-10-01,500339.42,ocha_reported
TTO,2019,2019-11-01,500339.42,ocha_reported
TTO,2019,2019-12-01,500339.42,ocha_reported
TTO,2020,2020-01-01,697648.17,ocha_reported
TTO,2020,2020-02-01,697648.17,ocha_reported
TTO,2020,2020-03-01,697648.17,ocha_reported
TTO,2020,2020-04-01,697648.17,ocha_reported
TTO,2020,2020-05-01,697648.17,ocha_reported
TTO,2020,2020-06-01,697648.17,ocha_reported
TTO,2020,2020-07-01,697648.17,ocha_reported
TTO,2020,2020-08-01,697648.17,ocha_reported
TTO,2020,2020-09-01,697648.17,ocha_reported
TTO,2020,2020-10-01,697648.17,ocha_reported
TTO,2020,2020-11-01,697648.17,ocha_reported
TTO,2020,2020-12-01,697648.17,ocha_reported
TTO,2021,2021-01-01,474892.25,ocha_reported
TTO,2021,2021-02-01,474892.25,ocha_reported
TTO,2021,2021-03-01,474892.25,ocha_reported
TTO,2021,2021-04-01,474892.25,ocha_reported
TTO,2021,2021-05-01,474892.25,ocha_reported
TTO,2021,2021-06-01,474892.25,ocha_reported
TTO,2021,2021-07-01,474892.25,ocha_reported
TTO,2021,2021-08-01,474892.25,ocha_reported
TTO,2021,2021-09-01,474892.25,ocha_reported
TTO,2021,2021-10-01,474892.25,ocha_reported
TTO,2021,2021-11-01,474892.25,ocha_reported
TTO,2021,2021-12-01,474892.25,ocha_reported
TTO,2022,2022-01-01,418840.33,ocha_reported
TTO,2022,2022-02-01,418840.33,ocha_reported
TTO,2022,2022-03-01,418840.33,ocha_reported
TTO,2022,2022-04-01,418840.33,ocha_reported
TTO,2022,2022-05-01,418840.33,ocha_reported
TTO,2022,2022-06-01,418840.33,ocha_reported
TTO,2022,2022-07-01,418840.33,ocha_reported
TTO,2022,2022-08-01,418840.33,ocha_reported
TTO,2022,2022-09-01,418840.33,ocha_reported
TTO,2022,2022-10-01,418840.33,ocha_reported
TTO,2022,2022-11-01,418840.33,ocha_reported
TTO,2022,2022-12-01,418840.33,ocha_reported
TTO,2023,2023-01-01,529959.42,ocha_reported
TTO,2023,2023-02-01,529959.42,ocha_reported
TTO,2023,2023-03-01,529959.42,ocha_reported
TTO,2023,2023-04-01,529959.42,ocha_reported
TTO,2023,2023-05-01,529959.42,ocha_reported
TTO,2023,2023-06-01,529959.42,ocha_reported
TTO,2023,2023-07-01,529959.42,ocha_reported
TTO,2023,2023-08-01,529959.42,ocha_reported
TTO,2023,2023-09-01,529959.42,ocha_reported
TTO,2023,2023-10-01,529959.42,ocha_reported
TTO,2023,2023-11-01,529959.42,ocha_reported
TTO,2023,2023-12-01,529959.42,ocha_reported
TTO,2024,2024-01-01,307911.33,ocha_reported
TTO,2024,2024-02-01,307911.33,ocha_reported
TTO,2024,2024-03-01,307911.33,ocha_reported
TTO,2024,2024-04-01,307911.33,ocha_reported
TTO,2024,2024-05-01,307911.33,ocha_reported
TTO,2024,2024-06-01,307911.33,ocha_reported
TTO,2024,2024-07-01,307911.33,ocha_reported
TTO,2024,2024-08-01,307911.33,ocha_reported
TTO,2024,2024-09-01,307911.33,ocha_reported
TTO,2024,2024-10-01,307911.33,ocha_reported
TTO,2024,2024-11-01,307911.33,ocha_reported
TTO,2024,2024-12-01,307911.33,ocha_reported
VEN,2019,2019-01-01,0.0,ocha_zero_structural
VEN,2019,2019-02-01,0.0,ocha_zero_structural
VEN,2019,2019-03-01,0.0,ocha_zero_structural
VEN,2019,2019-04-01,0.0,ocha_zero_structural
VEN,2019,2019-05-01,0.0,ocha_zero_structural
VEN,2019,2019-06-01,0.0,ocha_zero_structural
VEN,2019,2019-07-01,0.0,ocha_zero_structural
VEN,2019,2019-08-01,0.0,ocha_zero_structural
VEN,2019,2019-09-01,0.0,ocha_zero_structural
VEN,2019,2019-10-01,0.0,ocha_zero_structural
VEN,2019,2019-11-01,0.0,ocha_zero_structural
VEN,2019,2019-12-01,0.0,ocha_zero_structural
VEN,2020,2020-01-01,0.0,ocha_zero_structural
VEN,2020,2020-02-01,0.0,ocha_zero_structural
VEN,2020,2020-03-01,0.0,ocha_zero_structural
VEN,2020,2020-04-01,0.0,ocha_zero_structural
VEN,2020,2020-05-01,0.0,ocha_zero_structural
VEN,2020,2020-06-01,0.0,ocha_zero_structural
VEN,2020,2020-07-01,0.0,ocha_zero_structural
VEN,2020,2020-08-01,0.0,ocha_zero_structural
VEN,2020,2020-09-01,0.0,ocha_zero_structural
VEN,2020,2020-10-01,0.0,ocha_zero_structural
VEN,2020,2020-11-01,0.0,ocha_zero_structural
VEN,2020,2020-12-01,0.0,ocha_zero_structural
VEN,2021,2021-01-01,0.0,ocha_zero_structural
VEN,2021,2021-02-01,0.0,ocha_zero_structural
VEN,2021,2021-03-01,0.0,ocha_zero_structural
VEN,2021,2021-04-01,0.0,ocha_zero_structural
VEN,2021,2021-05-01,0.0,ocha_zero_structural
VEN,2021,2021-06-01,0.0,ocha_zero_structural
VEN,2021,2021-07-01,0.0,ocha_zero_structural
VEN,2021,2021-08-01,0.0,ocha_zero_structural
VEN,2021,2021-09-01,0.0,ocha_zero_structural
VEN,2021,2021-10-01,0.0,ocha_zero_structural
VEN,2021,2021-11-01,0.0,ocha_zero_structural
VEN,2021,2021-12-01,0.0,ocha_zero_structural
VEN,2022,2022-01-01,0.0,ocha_zero_structural
VEN,2022,2022-02-01,0.0,ocha_zero_structural
VEN,2022,2022-03-01,0.0,ocha_zero_structural
VEN,2022,2022-04-01,0.0,ocha_zero_structural
VEN,2022,2022-05-01,0.0,ocha_zero_structural
VEN,2022,2022-06-01,0.0,ocha_zero_structural
VEN,2022,2022-07-01,0.0,ocha_zero_structural
VEN,2022,2022-08-01,0.0,ocha_zero_structural
VEN,2022,2022-09-01,0.0,ocha_zero_structural
VEN,2022,2022-10-01,0.0,ocha_zero_structural
VEN,2022,2022-11-01,0.0,ocha_zero_structural
VEN,2022,2022-12-01,0.0,ocha_zero_structural
VEN,2023,2023-01-01,0.0,ocha_zero_structural
VEN,2023,2023-02-01,0.0,ocha_zero_structural
VEN,2023,2023-03-01,0.0,ocha_zero_structural
VEN,2023,2023-04-01,0.0,ocha_zero_structural
VEN,2023,2023-05-01,0.0,ocha_zero_structural
VEN,2023,2023-06-01,0.0,ocha_zero_structural
VEN,2023,2023-07-01,0.0,ocha_zero_structural
VEN,2023,2023-08-01,0.0,ocha_zero_structural
VEN,2023,2023-09-01,0.0,ocha_zero_structural
VEN,2023,2023-10-01,0.0,ocha_zero_structural
VEN,2023,2023-11-01,0.0,ocha_zero_structural
VEN,2023,2023-12-01,0.0,ocha_zero_structural
VEN,2024,2024-01-01,0.0,ocha_zero_structural
VEN,2024,2024-02-01,0.0,ocha_zero_structural
VEN,2024,2024-03-01,0.0,ocha_zero_structural
VEN,2024,2024-04-01,0.0,ocha_zero_structural
VEN,2024,2024-05-01,0.0,ocha_zero_structural
VEN,2024,2024-06-01,0.0,ocha_zero_structural
VEN,2024,2024-07-01,0.0,ocha_zero_structural
VEN,2024,2024-08-01,0.0,ocha_zero_structural
VEN,2024,2024-09-01,0.0,ocha_zero_structural
VEN,2024,2024-10-01,0.0,ocha_zero_structural
VEN,2024,2024-11-01,0.0,ocha_zero_structural
VEN,2024,2024-12-01,0.0,ocha_zero_structural
